pair_id,layer,validation_fold,expert_1,expert_2,oracle_kl,local_baseline_score,capability_distance,combined_score
partition_00_fold_01_7_10,0,fold_01,7,10,0.0015188848,0.0020202454,0.0015979934,0.001891889
partition_00_fold_01_7_16,0,fold_01,7,16,0.0009273886,0.0020607878,0.00079953263,0.001891889
partition_00_fold_01_7_18,0,fold_01,7,18,0.0048054527,0.0027432803,0.005456722,0.0034990732
partition_00_fold_01_7_22,0,fold_01,7,22,0.032725923,0.0020716016,0.036386233,0.003414349
partition_00_fold_01_7_25,0,fold_01,7,25,0.0009273814,0.0020142745,0.00082994293,0.001891889
partition_00_fold_01_7_37,0,fold_01,7,37,0.0028259554,0.0023158723,0.0033435,0.0029895587
partition_00_fold_01_7_41,0,fold_01,7,41,0.0014248093,0.0020142745,0.0015296042,0.001891889
partition_00_fold_01_7_42,0,fold_01,7,42,0.00076126703,0.0020142745,0.0005925213,0.001891889
partition_00_fold_01_7_43,0,fold_01,7,43,0.00069855945,0.0020142745,0.0003847067,0.001891889
partition_00_fold_01_7_47,0,fold_01,7,47,0.0008169124,0.0020142745,0.00062414084,0.001891889
partition_00_fold_01_7_49,0,fold_01,7,49,0.0015233628,0.0020576057,0.0016397064,0.001891889
partition_00_fold_01_7_51,0,fold_01,7,51,0.0010514649,0.0020337352,0.001032331,0.001891889
partition_00_fold_01_7_54,0,fold_01,7,54,0.0008091793,0.0020142745,0.00065356266,0.001891889
partition_00_fold_01_7_55,0,fold_01,7,55,0.0017498628,0.002633418,0.0019332399,0.0022100199
partition_00_fold_01_7_56,0,fold_01,7,56,0.0018974901,0.0025033117,0.0021626586,0.002206762
partition_00_fold_01_7_62,0,fold_01,7,62,0.001013022,0.0020576057,0.0009747159,0.001891889
partition_00_fold_01_7_63,0,fold_01,7,63,0.001807638,0.0026670087,0.0019734148,0.002226177
partition_00_fold_01_10_16,0,fold_01,10,16,0.0018523897,0.0027870757,0.0010221733,0.0021868637
partition_00_fold_01_10_18,0,fold_01,10,18,0.0054919636,0.0027825148,0.0066440995,0.003526244
partition_00_fold_01_10_22,0,fold_01,10,22,0.03076046,0.002422642,0.03691653,0.0035401962
partition_00_fold_01_10_25,0,fold_01,10,25,0.0018116035,0.0027857332,0.0008608041,0.002205262
partition_00_fold_01_10_37,0,fold_01,10,37,0.0037362068,0.0033729398,0.0045063244,0.003850445
partition_00_fold_01_10_41,0,fold_01,10,41,0.0023626292,0.0025597396,0.00015076411,0.0020131173
partition_00_fold_01_10_42,0,fold_01,10,42,0.0017011105,0.0021448568,0.0010981256,0.001891889
partition_00_fold_01_10_43,0,fold_01,10,43,0.0016657888,0.002022431,0.0015405258,0.001891889
partition_00_fold_01_10_47,0,fold_01,10,47,0.0017442905,0.0020989247,0.0011138608,0.001891889
partition_00_fold_01_10_49,0,fold_01,10,49,0.002386415,0.002953329,0.00018065545,0.0022454755
partition_00_fold_01_10_51,0,fold_01,10,51,0.00198463,0.0028065625,0.0006886151,0.0023154889
partition_00_fold_01_10_54,0,fold_01,10,54,0.001755379,0.002203937,0.001082407,0.001891889
partition_00_fold_01_10_55,0,fold_01,10,55,0.0025968025,0.003158226,0.0003489792,0.0025696426
partition_00_fold_01_10_56,0,fold_01,10,56,0.0027926124,0.0033869355,0.001549553,0.002588455
partition_00_fold_01_10_62,0,fold_01,10,62,0.0019087645,0.0031885381,0.0006835341,0.0022935593
partition_00_fold_01_10_63,0,fold_01,10,63,0.002662944,0.0028028581,0.0033747982,0.0031623763
partition_00_fold_01_16_18,0,fold_01,16,18,0.0051431707,0.0027432803,0.005943152,0.0034990732
partition_00_fold_01_16_22,0,fold_01,16,22,0.035658408,0.0020576057,0.036855165,0.003414349
partition_00_fold_01_16_25,0,fold_01,16,25,0.0012667053,0.0021208937,0.00028128084,0.001891889
partition_00_fold_01_16_37,0,fold_01,16,37,0.0030834898,0.002198993,0.0037485203,0.0034231707
partition_00_fold_01_16_41,0,fold_01,16,41,0.0017626464,0.0021102612,0.0009278093,0.001891889
partition_00_fold_01_16_42,0,fold_01,16,42,0.001129516,0.0020142745,0.00024452762,0.001891889
partition_00_fold_01_16_43,0,fold_01,16,43,0.0010696778,0.0020142745,0.00096053304,0.001891889
partition_00_fold_01_16_47,0,fold_01,16,47,0.0011881427,0.0020142745,0.00018056014,0.001891889
partition_00_fold_01_16_49,0,fold_01,16,49,0.001922758,0.0021778024,0.0009949328,0.001891889
partition_00_fold_01_16_51,0,fold_01,16,51,0.0014123316,0.0025893643,0.00035696084,0.0020131173
partition_00_fold_01_16_54,0,fold_01,16,54,0.0011044904,0.002049113,0.00016514027,0.001891889
partition_00_fold_01_16_55,0,fold_01,16,55,0.0021336733,0.0032196194,0.0013549603,0.0023655845
partition_00_fold_01_16_56,0,fold_01,16,56,0.002250717,0.003258705,0.0020340797,0.0025016381
partition_00_fold_01_16_62,0,fold_01,16,62,0.0013317171,0.0021988389,0.00037558173,0.001891889
partition_00_fold_01_16_63,0,fold_01,16,63,0.002162313,0.0032164373,0.0025288125,0.0027710372
partition_00_fold_01_18_22,0,fold_01,18,22,0.03892207,0.0027432803,0.036746025,0.0034990732
partition_00_fold_01_18_25,0,fold_01,18,25,0.004994176,0.0027843516,0.005980191,0.0034957717
partition_00_fold_01_18_37,0,fold_01,18,37,0.0070963777,0.002995975,0.002255672,0.002644996
partition_00_fold_01_18_41,0,fold_01,18,41,0.005735575,0.0027432803,0.0065365904,0.0034990732
partition_00_fold_01_18_42,0,fold_01,18,42,0.005045163,0.002698918,0.0057818163,0.0034990732
partition_00_fold_01_18_43,0,fold_01,18,43,0.005064411,0.002717478,0.005466736,0.0034990732
partition_00_fold_01_18_47,0,fold_01,18,47,0.0049791723,0.002698918,0.0058156904,0.0034990732
partition_00_fold_01_18_49,0,fold_01,18,49,0.0058186795,0.0027929465,0.006643972,0.0034957717
partition_00_fold_01_18_51,0,fold_01,18,51,0.005305051,0.0028490487,0.006111642,0.0035040535
partition_00_fold_01_18_54,0,fold_01,18,54,0.0051567964,0.0027432803,0.005832802,0.0034990732
partition_00_fold_01_18_55,0,fold_01,18,55,0.005803941,0.0030257762,0.006901614,0.0036795249
partition_00_fold_01_18_56,0,fold_01,18,56,0.005908288,0.0030150374,0.0074270456,0.0036172972
partition_00_fold_01_18_62,0,fold_01,18,62,0.0053013414,0.0028625627,0.006081752,0.003526244
partition_00_fold_01_18_63,0,fold_01,18,63,0.005838838,0.002792217,0.003885842,0.00363537
partition_00_fold_01_22_25,0,fold_01,22,25,0.034893863,0.0020282704,0.03688695,0.003414349
partition_00_fold_01_22_37,0,fold_01,22,37,0.03787985,0.0027995745,0.036969565,0.0037672494
partition_00_fold_01_22_41,0,fold_01,22,41,0.030079732,0.002047731,0.037003547,0.003414349
partition_00_fold_01_22_42,0,fold_01,22,42,0.03511461,0.0020142745,0.036700107,0.003414349
partition_00_fold_01_22_43,0,fold_01,22,43,0.034172174,0.0020282704,0.036377948,0.003414349
partition_00_fold_01_22_47,0,fold_01,22,47,0.03583589,0.0020142745,0.036765154,0.003414349
partition_00_fold_01_22_49,0,fold_01,22,49,0.037014063,0.0020576057,0.03705829,0.0034060671
partition_00_fold_01_22_51,0,fold_01,22,51,0.03300894,0.0021778024,0.03693623,0.0034638818
partition_00_fold_01_22_54,0,fold_01,22,54,0.030092217,0.0020337352,0.03673484,0.003414349
partition_00_fold_01_22_55,0,fold_01,22,55,0.027408766,0.003112298,0.037061993,0.0038464947
partition_00_fold_01_22_56,0,fold_01,22,56,0.036934853,0.0029068326,0.035867658,0.0037900072
partition_00_fold_01_22_62,0,fold_01,22,62,0.0351615,0.00207563,0.036834612,0.0034638818
partition_00_fold_01_22_63,0,fold_01,22,63,0.037504524,0.003112298,0.036902312,0.0038464947
partition_00_fold_01_25_37,0,fold_01,25,37,0.0032158927,0.0031885381,0.0038081375,0.0038097333
partition_00_fold_01_25_41,0,fold_01,25,41,0.0017434203,0.0020282704,0.0007603069,0.001891889
partition_00_fold_01_25_42,0,fold_01,25,42,0.0011015472,0.0020184026,0.00030798584,0.001891889
partition_00_fold_01_25_43,0,fold_01,25,43,0.0010387722,0.0020197078,0.0008717018,0.001891889
partition_00_fold_01_25_47,0,fold_01,25,47,0.0011239955,0.0020142745,0.00029838097,0.001891889
partition_00_fold_01_25_49,0,fold_01,25,49,0.0017977371,0.0020846433,0.00085723266,0.0019197649
partition_00_fold_01_25_51,0,fold_01,25,51,0.0013894831,0.0027843723,0.00023455439,0.0021868637
partition_00_fold_01_25_54,0,fold_01,25,54,0.0011579096,0.0020142745,0.00030358398,0.001891889
partition_00_fold_01_25_55,0,fold_01,25,55,0.0020514962,0.0031000506,0.0011857859,0.0022625187
partition_00_fold_01_25_56,0,fold_01,25,56,0.0022135768,0.0033530402,0.0019103986,0.002404911
partition_00_fold_01_25_62,0,fold_01,25,62,0.0013621394,0.0027495434,0.00022541474,0.0021813537
partition_00_fold_01_25_63,0,fold_01,25,63,0.0021078947,0.0030938413,0.0025596928,0.0027412388
partition_00_fold_01_37_41,0,fold_01,37,41,0.003693612,0.0030150302,0.004389907,0.0038194044
partition_00_fold_01_37_42,0,fold_01,37,42,0.0031256713,0.0025497405,0.0036105856,0.0033353267
partition_00_fold_01_37_43,0,fold_01,37,43,0.0030243369,0.0021823875,0.0034030394,0.0029691712
partition_00_fold_01_37_47,0,fold_01,37,47,0.0031169637,0.0025142299,0.003634721,0.003327045
partition_00_fold_01_37_49,0,fold_01,37,49,0.0037902868,0.0032911757,0.004487685,0.003850445
partition_00_fold_01_37_51,0,fold_01,37,51,0.0033573858,0.0033805529,0.003932587,0.003845691
partition_00_fold_01_37_54,0,fold_01,37,54,0.0030217215,0.0021358477,0.0036525375,0.0032001955
partition_00_fold_01_37_55,0,fold_01,37,55,0.0040272735,0.0033869355,0.0047772503,0.003850445
partition_00_fold_01_37_56,0,fold_01,37,56,0.0041814446,0.0034004524,0.0054134335,0.003850445
partition_00_fold_01_37_62,0,fold_01,37,62,0.0031975796,0.0032302593,0.00391488,0.003845691
partition_00_fold_01_37_63,0,fold_01,37,63,0.0040336098,0.0033869355,0.0019444581,0.0027763783
partition_00_fold_01_41_42,0,fold_01,41,42,0.0016049652,0.0020282704,0.0010112977,0.001891889
partition_00_fold_01_41_43,0,fold_01,41,43,0.001530568,0.0020282704,0.0014788145,0.001891889
partition_00_fold_01_41_47,0,fold_01,41,47,0.0016348965,0.0020282704,0.0010230644,0.001891889
partition_00_fold_01_41_49,0,fold_01,41,49,0.0023727517,0.0020282704,0.0001476775,0.001891889
partition_00_fold_01_41_51,0,fold_01,41,51,0.001890103,0.002412718,0.00058089953,0.0019586324
partition_00_fold_01_41_54,0,fold_01,41,54,0.0016519165,0.0020142745,0.000994629,0.001891889
partition_00_fold_01_41_55,0,fold_01,41,55,0.002593312,0.0031576934,0.0004352151,0.002336742
partition_00_fold_01_41_56,0,fold_01,41,56,0.0027519611,0.003045303,0.0016697714,0.0022585688
partition_00_fold_01_41_62,0,fold_01,41,62,0.0018509133,0.0021609724,0.00058929494,0.001891889
partition_00_fold_01_41_63,0,fold_01,41,63,0.0026289197,0.0030966247,0.0032645334,0.0033317304
partition_00_fold_01_42_43,0,fold_01,42,43,0.00085291936,0.0020142745,0.0007360038,0.001891889
partition_00_fold_01_42_47,0,fold_01,42,47,0.0009472614,0.0020184026,9.856985e-05,0.001891889
partition_00_fold_01_42_49,0,fold_01,42,49,0.0017300964,0.0020142745,0.0011034835,0.001891889
partition_00_fold_01_42_51,0,fold_01,42,51,0.0012499338,0.0021415118,0.0004623394,0.001891889
partition_00_fold_01_42_54,0,fold_01,42,54,0.0010025869,0.0020142745,8.765953e-05,0.001891889
partition_00_fold_01_42_55,0,fold_01,42,55,0.0019451972,0.0029977588,0.001438609,0.0022585688
partition_00_fold_01_42_56,0,fold_01,42,56,0.0020858974,0.0022693123,0.0020176442,0.0020528361
partition_00_fold_01_42_62,0,fold_01,42,62,0.0012195625,0.002018303,0.000423337,0.001891889
partition_00_fold_01_42_63,0,fold_01,42,63,0.0020121858,0.003033005,0.0023837907,0.0026402895
partition_00_fold_01_43_47,0,fold_01,43,47,0.0008748473,0.0020184026,0.000787723,0.001891889
partition_00_fold_01_43_49,0,fold_01,43,49,0.0016608712,0.0020142745,0.0016092338,0.001891889
partition_00_fold_01_43_51,0,fold_01,43,51,0.0012080686,0.002018303,0.0010776694,0.001891889
partition_00_fold_01_43_54,0,fold_01,43,54,0.0009393052,0.0020142745,0.0008171215,0.001891889
partition_00_fold_01_43_55,0,fold_01,43,55,0.0018791622,0.002645177,0.0018487112,0.0020759918
partition_00_fold_01_43_56,0,fold_01,43,56,0.002009415,0.0027242836,0.002053382,0.002236733
partition_00_fold_01_43_62,0,fold_01,43,62,0.0011471302,0.0020142745,0.001003846,0.001891889
partition_00_fold_01_43_63,0,fold_01,43,63,0.0019226777,0.0026285273,0.002016697,0.0022284298
partition_00_fold_01_47_49,0,fold_01,47,49,0.0017882234,0.0020142745,0.0011082587,0.001891889
partition_00_fold_01_47_51,0,fold_01,47,51,0.0013060473,0.0021344712,0.00045770247,0.001891889
partition_00_fold_01_47_54,0,fold_01,47,54,0.001043512,0.0020142745,7.0831156e-05,0.001891889
partition_00_fold_01_47_55,0,fold_01,47,55,0.0020005899,0.002903516,0.0014514307,0.002201312
partition_00_fold_01_47_56,0,fold_01,47,56,0.0021144757,0.0025765607,0.0020420642,0.0021913326
partition_00_fold_01_47_62,0,fold_01,47,62,0.0012750012,0.0020142745,0.00044063537,0.001891889
partition_00_fold_01_47_63,0,fold_01,47,63,0.0020529681,0.0029981793,0.0023851483,0.002600076
partition_00_fold_01_49_51,0,fold_01,49,51,0.0019836875,0.002763539,0.0006598296,0.0021813537
partition_00_fold_01_49_54,0,fold_01,49,54,0.0017615258,0.0020142745,0.0010773261,0.001891889
partition_00_fold_01_49_55,0,fold_01,49,55,0.0025488234,0.0029280814,0.00038383735,0.0022041118
partition_00_fold_01_49_56,0,fold_01,49,56,0.0028214783,0.0033674603,0.001699839,0.0023695345
partition_00_fold_01_49_62,0,fold_01,49,62,0.001932838,0.0026100527,0.0006828202,0.0020131173
partition_00_fold_01_49_63,0,fold_01,49,63,0.0026426564,0.0029239436,0.0033781128,0.003307528
partition_00_fold_01_51_54,0,fold_01,51,54,0.001309259,0.0021385993,0.00043263787,0.001891889
partition_00_fold_01_51_55,0,fold_01,51,55,0.0022158416,0.0033869355,0.0010140392,0.002588455
partition_00_fold_01_51_56,0,fold_01,51,56,0.002394284,0.0033869355,0.001892787,0.0026238316
partition_00_fold_01_51_62,0,fold_01,51,62,0.0015071924,0.003143526,0.00011372513,0.0022625187
partition_00_fold_01_51_63,0,fold_01,51,63,0.0022720427,0.0031684055,0.0027590422,0.0029017192
partition_00_fold_01_54_55,0,fold_01,54,55,0.0019868517,0.0031097,0.0014230357,0.0022896093
partition_00_fold_01_54_56,0,fold_01,54,56,0.0021222483,0.0028736237,0.0020243984,0.002361108
partition_00_fold_01_54_62,0,fold_01,54,62,0.0012302465,0.0020716016,0.00040931822,0.001891889
partition_00_fold_01_54_63,0,fold_01,54,63,0.0020559102,0.003093964,0.0024314278,0.00270429
partition_00_fold_01_55_56,0,fold_01,55,56,0.0030304883,0.0033729398,0.0015952741,0.002615432
partition_00_fold_01_55_62,0,fold_01,55,62,0.0021496452,0.0033464888,0.0010198924,0.002518309
partition_00_fold_01_55_63,0,fold_01,55,63,0.002699812,0.0028062016,0.0036687516,0.003513023
partition_00_fold_01_56_62,0,fold_01,56,62,0.002311531,0.0033869355,0.0018329675,0.0025032025
partition_00_fold_01_56_63,0,fold_01,56,63,0.0030391945,0.0033678731,0.004023837,0.003850445
partition_00_fold_01_62_63,0,fold_01,62,63,0.0022442988,0.0033678731,0.0027418775,0.0029841163
partition_00_fold_00_3_6,0,fold_00,3,6,0.0019383807,0.0019162431,0.0024868636,0.0021201917
partition_00_fold_00_3_8,0,fold_00,3,8,0.0005822562,0.0013210551,0.00027155117,0.0016191937
partition_00_fold_00_3_11,0,fold_00,3,11,0.0018759391,0.0021046859,0.0024643827,0.0020308588
partition_00_fold_00_3_15,0,fold_00,3,15,0.0027534855,0.0036287634,0.003091435,0.0032704016
partition_00_fold_00_3_17,0,fold_00,3,17,0.0016256178,0.0020498538,0.0016306452,0.00156612
partition_00_fold_00_3_19,0,fold_00,3,19,0.0010780068,0.00187332,0.0015416333,0.0016980291
partition_00_fold_00_3_20,0,fold_00,3,20,0.0014347772,0.0015981201,0.0020170347,0.0016192535
partition_00_fold_00_3_26,0,fold_00,3,26,0.0043193623,0.0024332562,0.0052145165,0.004564404
partition_00_fold_00_3_28,0,fold_00,3,28,0.0017654808,0.0019247866,0.0016086404,0.0015741324
partition_00_fold_00_3_32,0,fold_00,3,32,0.0012726433,0.0023074981,0.0012701119,0.0016871264
partition_00_fold_00_3_33,0,fold_00,3,33,0.0018171358,0.0028417646,0.0020572199,0.0018833454
partition_00_fold_00_3_34,0,fold_00,3,34,0.0015380734,0.0016420909,0.0019671302,0.0015931382
partition_00_fold_00_3_36,0,fold_00,3,36,0.0011441868,0.0016343794,0.001111378,0.0015558772
partition_00_fold_00_3_39,0,fold_00,3,39,0.000699759,0.0013078382,0.001131486,0.0016191937
partition_00_fold_00_3_44,0,fold_00,3,44,0.0025092687,0.0022887364,0.0028557973,0.0026024694
partition_00_fold_00_3_46,0,fold_00,3,46,0.00079701777,0.0013109162,0.0005373844,0.0016191937
partition_00_fold_00_3_48,0,fold_00,3,48,0.0027576871,0.001785931,0.0031897835,0.0030206114
partition_00_fold_00_3_50,0,fold_00,3,50,0.0012235807,0.0015581314,0.0015217814,0.0015478648
partition_00_fold_00_3_52,0,fold_00,3,52,0.0027402893,0.0021572704,0.003394321,0.0028206797
partition_00_fold_00_3_53,0,fold_00,3,53,0.0015617856,0.0016945223,0.0014656327,0.001769107
partition_00_fold_00_3_60,0,fold_00,3,60,0.00068193616,0.002602706,0.0005765324,0.0019926461
partition_00_fold_00_6_8,0,fold_00,6,8,0.0018834197,0.0021076896,0.0023215648,0.0019774714
partition_00_fold_00_6_11,0,fold_00,6,11,0.003061313,0.008703013,0.00024488085,0.0047799707
partition_00_fold_00_6_15,0,fold_00,6,15,0.003799327,0.0031530706,0.002117253,0.0033731821
partition_00_fold_00_6_17,0,fold_00,6,17,0.0027670085,0.0027882846,0.0032337557,0.0031922795
partition_00_fold_00_6_19,0,fold_00,6,19,0.0023811779,0.003994181,0.0014401606,0.001623211
partition_00_fold_00_6_20,0,fold_00,6,20,0.0026322352,0.003635889,0.0010273694,0.0025731155
partition_00_fold_00_6_26,0,fold_00,6,26,0.0052957423,0.0033754632,0.002820967,0.0029414098
partition_00_fold_00_6_28,0,fold_00,6,28,0.0028690125,0.0028675767,0.004049417,0.0040538628
partition_00_fold_00_6_32,0,fold_00,6,32,0.002453029,0.0014628781,0.0030178563,0.002571426
partition_00_fold_00_6_33,0,fold_00,6,33,0.003018833,0.004520606,0.0015152041,0.0023737757
partition_00_fold_00_6_34,0,fold_00,6,34,0.0026645693,0.0029035816,0.0009759871,0.0019720977
partition_00_fold_00_6_36,0,fold_00,6,36,0.0023287837,0.003173508,0.0026066303,0.002631354
partition_00_fold_00_6_39,0,fold_00,6,39,0.0020630108,0.0025528541,0.0017165272,0.0016288058
partition_00_fold_00_6_44,0,fold_00,6,44,0.003721825,0.0032791751,0.0021561182,0.0020999298
partition_00_fold_00_6_46,0,fold_00,6,46,0.002076508,0.0018721183,0.0022440492,0.0019680508
partition_00_fold_00_6_48,0,fold_00,6,48,0.0038912976,0.0035896346,0.0019429404,0.0021237233
partition_00_fold_00_6_50,0,fold_00,6,50,0.0023783986,0.0029434087,0.0015122643,0.0020324665
partition_00_fold_00_6_52,0,fold_00,6,52,0.0037617448,0.0034735368,0.000963157,0.0022281741
partition_00_fold_00_6_53,0,fold_00,6,53,0.0026843213,0.0021645557,0.003200935,0.0031178978
partition_00_fold_00_6_60,0,fold_00,6,60,0.0018853494,0.020362688,0.0020939864,0.0053865258
partition_00_fold_00_8_11,0,fold_00,8,11,0.0018118065,0.0013034001,0.0022803291,0.0017199994
partition_00_fold_00_8_15,0,fold_00,8,15,0.0026649258,0.003654067,0.003069381,0.0031886934
partition_00_fold_00_8_17,0,fold_00,8,17,0.0015611867,0.0027734875,0.0016553513,0.0016333994
partition_00_fold_00_8_19,0,fold_00,8,19,0.0010107674,0.0020908837,0.0013203738,0.0016157975
partition_00_fold_00_8_20,0,fold_00,8,20,0.0013811989,0.0028377618,0.0017988348,0.0015805372
partition_00_fold_00_8_26,0,fold_00,8,26,0.0042232373,0.0024589733,0.005067445,0.004497304
partition_00_fold_00_8_28,0,fold_00,8,28,0.0016707698,0.0025541612,0.0017955545,0.0016286374
partition_00_fold_00_8_32,0,fold_00,8,32,0.0012172158,0.0016887487,0.001205539,0.0015478648
partition_00_fold_00_8_33,0,fold_00,8,33,0.0017550169,0.0029513435,0.0020206121,0.002085098
partition_00_fold_00_8_34,0,fold_00,8,34,0.0014473083,0.002189794,0.0017380986,0.0015741324
partition_00_fold_00_8_36,0,fold_00,8,36,0.0010945561,0.0026079156,0.0010630435,0.0016864954
partition_00_fold_00_8_39,0,fold_00,8,39,0.0006731064,0.0022990021,0.00091251417,0.0016871264
partition_00_fold_00_8_44,0,fold_00,8,44,0.00245163,0.002747017,0.0028614874,0.002649257
partition_00_fold_00_8_46,0,fold_00,8,46,0.00074070174,0.0023567618,0.0002882301,0.0016871264
partition_00_fold_00_8_48,0,fold_00,8,48,0.002692002,0.0018262495,0.003162435,0.002974539
partition_00_fold_00_8_50,0,fold_00,8,50,0.001148295,0.0015503834,0.0012660403,0.0015558772
partition_00_fold_00_8_52,0,fold_00,8,52,0.002611312,0.002291156,0.0032414263,0.0026856153
partition_00_fold_00_8_53,0,fold_00,8,53,0.0014591031,0.0028526,0.0015153295,0.0018370396
partition_00_fold_00_8_60,0,fold_00,8,60,0.00063006044,0.0014792698,0.00031413886,0.0018701436
partition_00_fold_00_11_15,0,fold_00,11,15,0.003867764,0.0038271411,0.002290628,0.0032576385
partition_00_fold_00_11_17,0,fold_00,11,17,0.0027636539,0.0028281023,0.0031558415,0.00310092
partition_00_fold_00_11_19,0,fold_00,11,19,0.0023115303,0.0027729967,0.0013163006,0.0018367099
